query,document,metadata,semantic_score,keyword_score,metadata_score,final_score,weights
형사 고소장은 어떻게 작성하나요?,"제목: 서울형사지방법원 1992. 4. 1. 선고 91고합2114 제22부판결 : 확정

사건: 특정범죄가중처벌 등에 관한 법률 위반(특수강간 등)

내용: 따라서 피고인이 흉기인 카트칼을 휴대하고 강간죄를 범하였다고 하는 이 사건 공소사실은 흉기를 휴대한 점에 관한 증명이 없고 단지 강간의 점에 관한 증명이 있을 뿐이므로, 이는 형법 제297조에 해당하는 죄로서 같은 법 제306조에 의하여 피해자의 고소가 있어야 논할 수 있는 친고죄인바, 친고죄에 있어서의 고소는 형사소송법 제230조 제1항에 의하여 범인을 알게 된 날로부터 6월을 경과하기 전에 하여야 하는 것이고, 증인 피해자의 이 법정에서의 진술에 의하면 피해자는 피고인과 직장동료관계에 있어서 서로 알고 지내다가 이 사건 강간을 당한 것임을 인정할 수 있어 위 피해자로서는 1991. 4. 중순경 피고인으로부터 강간을 당한 즉시로 범인을 알게 되었다 할 것이어서 그때로부터 6월이 경과하였음이 역수상 명백한 1991. 12. 22. 위 피해자가 피고인에 대하여 한 이 사건 고소(수사기록 제7장)는 고소로서의 효력이 없는 부적법한 고소라 할 것이므로 이에 터잡아 제기된 이 사건 공소는 소추요건의 흠결로 필경 공소제기의 절차가 법률의 규정에 위반하여 무효인 때에 해당한다 할 것이어서 형사소송법 제327조 제2호에 의하여 이 사건 공소를 기각한다.

질문: 강간범행 현장에서 전혀 무관하게 우연히 위험한 물건을 소지하게 된 경우 특정범죄가중처벌등에관한법률 제5조의7 제1항 소정의 ""흉기 기타 위험한 물건을 휴대하여""에 해당하는가?

답변: 부정","{'case_no': '91고합2114', 'category': '형사A(생활형)', 'court': '서울형사지방법원', 'date': '1992-04-01', 'reference_court_case': '1. 대법원 1990. 4. 24. 선고 90도401 판결(집38①720 공1990,1197)', 'reference_rules': '특정범죄가중처벌등에관한법률 제5조의7 / 형법 제297조', 'subcategory': '특정범죄가중처벌', 'score': 0.350268573}",0.353843633031529,0.52,0.4,0.4197789593729073,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
형사 고소장은 어떻게 작성하나요?,"제목: 수원지방법원 2021-11-04 선고 2021고정1051 판결

사건: 정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)

내용: 피고인은 2018. 12. 20. 22:12경 위 아파트에 있는 피고인의 주거지에서, ‘B아파트’ E 카페에 ‘F’라는 닉네임으로 접속하여, ‘B아파트 입주자대표가 같은 단지 입주민을 명예훼손으로 소송을 했네요’라는 제목으로 ‘입주자 회장께서 명예훼손으로 11월 25일 수원남부서에 고소를 했고, 그 건이 수원남부서 내부에서 명예훼손으로 가기에는 약했는지 결국 소를 낸 당사자에게 소 취하를 하게 하였고(12월 14일 고소 취하) 12월 13일은 수원지검으로 송치종결 하였습니다. 이에 수원지검 검사는 수사중이지만 결국 소취하를 한 것으로 종결할 것입니다. …(중략)’라는 내용의 글을 작성하였다. 그러나 피해자는 2018. 11. 25. 피고인을 고소하고 이를 취하한 사실이 없으며, 피고인은 피해자의 고소사실 여부에 대하여 확인한 바 없다. 이로써 피고인은 피해자를 비방할 목적으로 정보통신망을 통하여 공공연하게 거짓의 사실을 드러내어 피해자의 명예를 훼손하였다. 피고인 및 변호인은, 피고인이 입주자대표회의 측에 대한 문제제기의 의도로 판시 게시물을 작성한 것일 뿐 피해자 개인의 명예를 훼손하려는 고의는 전혀 없었다고 주장한다. 피고인은 판시 게시물에 ‘입주자 회장께서 명예훼손으로 11월 26일 수원남부서에 고소를 했고’라고 기재한 데 이어, 게시물 말미에는 입주민들을 상대로 입주자대표회장에 대한 해임안에 동의하여 줄 것을 독려함으로써, 결국 자신을 부당하게 고소한 사람이 입주자대표회장인 피해자라는 사실을 분명히 밝힌 바 있다. 비록 피해자가 입주자대표회장의 직무를 수행하고 있었다고 하더라도, 피해자가 아파트 입주민을 부당하게 고소하였다가 수사기관으로부터 고소취소를 요구받아 고소사건이 곧 종결될 예정이라는 게시물은 그 내용 자체만으로도 피해자 개인의 사회적 평가를 저하시키기에 충분하고, 피고인이 스스로의 판단에 의하여 위와 같은 ","{'case_no': '2021고정1051', 'category': '개인정보/ICT', 'court': '수원지방법원', 'date': '2021-11-04', 'reference_court_case': '', 'reference_rules': '형법 제70조 제1항, 제69조 제2항, 정보통신망 이용촉진 및 정보보호 등에 관한 법률 제70조 제2항, 형법 제59조 제1항', 'subcategory': '정보통신망', 'score': 0.349011838}",0.41553511730613124,0.42,0.2,0.3863389872244942,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
형사 고소장은 어떻게 작성하나요?,"제목: 대법원 2007. 3. 30. 선고 2006도6017 판결

사건: 무고

내용: 비록 외관상으로는 타인 명의의 고소장을 대리하여 작성하고 제출하는 형식으로 고소가 이루어진 경우라 하더라도 그 명의자는 고소의 의사가 없이 이름만 빌려준 것에 불과하고 명의자를 대리한 자가 실제 고소의 의사를 가지고 고소행위를 주도한 경우라면 그 명의자를 대리한 자를 신고자로 보아 무고죄의 주체로 인정하여야 할 것이다.

질문: 타인 명의의 고소장을 대리하여 작성하고 제출하는 형식으로 고소가 이루어진 경우, 무고죄의 주체는 명의자인가?

답변: 긍정","{'case_no': '2006도6017', 'category': '형사A(생활형)', 'court': '대법원', 'date': '2007-03-30', 'reference_court_case': '대법원 1989. 9. 26. 선고 88도1533 판결(공1989, 1612), 대법원 2006. 7. 13. 선고 2005도7588 판결', 'reference_rules': '형법 제156조', 'subcategory': '무고', 'score': 0.347289622}",0.4183898124995437,0.162,0.4,0.32419490624977193,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
형사 고소장은 어떻게 작성하나요?,"제목: 대법원 2012. 2. 23. 선고 2010도9524 판결

사건: 저작권법 위반

내용: 피해자가 경찰청 인터넷 홈페이지에 민원을 접수하는 형태로 피고인에 대한 조사를 촉구하는 의사표시를 한 경우에 형사소송법의 고소에 해당하는지 여부를 판단함에 있어서는, 고소라 함은 범죄의 피해자 기타의 고소권자가 수사기관에 단순히 피해사실을 신고하거나 수사 및 조사를 촉구하는 것에 그치지 않고 범죄사실을 신고하여 범인의 소추·처벌을 요구하는 의사표시인 점, 특히 친고죄에 있어서의 고소는 고소요건의 충족, 고소기간의 경과, 고소 효력의 범위 등과 관련하여 중요한 의미가 있어 절차의 확실성이 요구되는 점, 현재 형사소송법 제237조 제1항은 고소의 형식으로 서면과 구술로 한정하고 있는 점 등을 고려하여야 한다.

질문: 피해자가 경찰청 인터넷 홈페이지에 민원을 접수하는 형태로 피고인에 대한 조사를 촉구하는 의사표시를 한 경우에 형사소송법의 고소에 해당하는가?

답변: 부정","{'case_no': '2010도9524', 'category': '특허/저작권', 'court': '대법원', 'date': '2012-02-23', 'reference_court_case': '', 'reference_rules': '구 저작권법(2011. 6. 30. 법률 제10807호로 개정되기 전의 것) 제136조 제1항 / 구 저작권법(2009. 4. 22. 법률 제9625호로 개정되기 전의 것) 제140조, 형사소송법 제223조, 제230조 제1항, 제237조, 제327조 제2호', 'subcategory': '저작권', 'score': 0.346084774}",0.431250973332111,0.44,0.2,0.40133977238034124,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
형사 고소장은 어떻게 작성하나요?,"제목: 대법원 2007. 4. 13. 선고 2007도425 판결

사건: 저작권법위반

내용: 작권법위반의 공소사실은 저작권법 제97조의5에 해당하는 죄로서 저작권법 제102조에 의하여 저작권자 등의 고소가 있어야 공소를 제기할 수 있고, 형사소송법 제232조에 의하면 고소는 제1심판결 선고 전까지 취소할 수 있되 고소를 취소한 자는 다시 고소할 수 없으며, 한편 고소취소는 범인의 처벌을 구하는 의사를 철회하는 수사기관 또는 법원에 대한 고소권자의 의사표시로서 형사소송법 제239조, 제237조에 의하여 서면 또는 구술로써 하면 족한 것이므로, 고소권자가 서면 또는 구술로써 수사기관 또는 법원에 고소를 취소하는 의사표시를 하였다고 보여지는 이상 그 고소는 적법하게 취소되었다고 할 것이고, 그 후 고소취소를 철회하는 의사표시를 다시 하였다고 하여도 그것은 효력이 없다 할 것이다.

질문: 고소가 적법하게 취소된 후에 고소취소 철회의 의사표시를 다시 하였다면 그것은 효력이 인정되는가?

답변: 부정","{'case_no': '2007도425', 'category': '형사B(일반형)', 'court': '대법원', 'date': '2007-04-13', 'reference_court_case': '대법원 1983. 7. 26. 선고 83도1431 판결(공1983하, 1383)', 'reference_rules': '형법 제239조, 제237조', 'subcategory': '폭행', 'score': 0.343333662}",0.3753365904885302,0.44,0.4,0.40195400952997945,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 대법원 1997. 11. 28. 선고 97다32772 판결

사건: 계약금등·매매대금

내용: 민법 제109조 제1항 단서에서 규정하고 있는 ‘중대한 과실’이라 함은 표의자의 직업, 행위의 종류, 목적 등에 비추어 보통 요구되는 주의를 현저히 결여한 것을 말하는 것이다(당원 1997. 8. 22. 선고 96나26657 판결, 1996. 7. 26. 선고 94다25964 판결 등 참조). 원고는 손중호의 말을 믿어 착오에 빠지게 되었지만 손중호이 착오에 빠지게 된 과정에 명확하게 이 사건 점포를 지적하지 아니하였던 피고의 잘못도 개입되어 있는 점, 이 사건의 경우와 같이 중개인을 통하여 하는 부동산 매매 거래에 있어 언제나 매수인 측에서 매매 목적물을 현장에서 확인하여야 할 의무까지 있다고 할 수 없을 뿐만 아니라 매매 당사자에게 중개업자가 매매 목적물을 혼동한 상태에 있는지의 여부까지 미리 확인하거나 주의를 촉구할 의무까지는 없다고 할 것인 점 등 이 사건 매매 중개와 계약 체결의 경위 및 부동산 매매 중개업의 제반 성질에 비추어 볼 때 원고가 창신상회를 이 사건 매매계약의 목적물인 이 사건 점포라고 오인한 과실이 중대한 과실이라고 단정하기는 어렵고, 원·피고 쌍방을 위하여 중개행위를 한 손중호 스스로 이 사건 매매계약의 목적물이 창신상회라고 오인한 채 원고에게 알려 준 과실을 바로 원고 자신의 중대한 과실이라고 평가할 수도 없다고 판단하였는바, 위에서 설시한 법리와 기록에 비추어 살펴보면, 원심의 위와 같은 판단은 정당한 것으로 수긍이 가고, 거기에 소론과 같은 민법 제109조 제1항 단서에서 말하는 중대한 과실에 관한 법리오해 등의 위법이 없다. 논지 역시 이유 없다.

질문: 부동산중개업자가 다른 점포를 매매 목적물로 잘못 소개하여 매수인이 매매 목적물에 관하여 착오를 일으킨 경우, 매수인에게 중대한 과실이 없나요?

답변: 긍정","{'case_no': '97다32772', 'category': '민사', 'court': '대법원', 'date': '1997-11-28', 'reference_court_case': '', 'reference_rules': '민법 제109조 제1항', 'subcategory': '계약금', 'score': 0.487814724}",0.42708546171710227,0.5616666666666666,0.2,0.4427093975252179,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 대법원 2004. 10. 15. 선고 2004다4638 판결

사건: 손해배상(기)

내용: 용도나 규모, 내부 시설물, 가액 등이 유사한 부동산들을 함께 매각하는 경우, 특정한 종류의 물건들을 특히 매각대상에서 제외할 의사가 있고 차후 분쟁의 예방을 위하여 그러한 내용을 공고하기로 하여 이를 실행에 옮기는 경우라면, 적어도 같은 상황에 있는 부동산들에 대하여는 같은 내용으로 공고를 하여야 할 주의의무가 있다고 할 것이므로, 일부 다른 부동산에 대한 공고내용과 달리 이 사건 조각품들이 매각대상에서 제외됨을 명시하지 않은 것은 피고의 과실이라고 볼 수밖에 없고, 피고의 매각공고가 그 성질상 피고에 대하여 매수의 청약을 하게 하려는 청약의 유인에 불과하다고 하더라도, 불특정 다수인을 상대로 여러 개의 부동산을 일괄하여 매각하는 입찰과정에서 최고 매수가를 신고하여 낙찰자로 결정된 자가 매수청약의 대상으로 삼은 매매목적물의 현황 및 매각조건은 매각공고에 기재된 사항을 기준으로 삼아야 할 것이고, 이러한 매각조건 등은 그 후 맺게 될 매매계약의 성질에 특별히 반하지 않는 한 그대로 계약의 내용에 포함된다고 할 것이므로, 피고가 다른 매각대상 부동산에 대하여는 조각품 등이 매각대상에서 제외된다는 취지를 명시적으로 공고하면서 이 사건 각 부동산에 대하여는 이러한 취지를 공고하지 아니하고, 그 후의 매매계약에서도 이러한 내용을 알려주지 않은 이상 이 사건 조각품들은 매각대상에 포함된 것이라 봄이 상당하다고 판단하였는바, 기록에 비추어 살펴보면, 이러한 원심의 사실인정과 판단은 옳은 것으로 수긍이 가고, 거기에 채증법칙을 위배하여 사실을 오인하거나 부동산 매각공고상의 주의의무에 관한 법리를 오해한 위법이 있다고 할 수 없다.

질문: 매도인이 용도나 규모, 내부 시설물, 가액 등이 유사한 부동산들을 함께 매각하면서 일부 다른 부동산에 대한 공고내용과 달리 이 사건 조각품들이 매각대상에서 제외됨을 명시하지 않은 경우, 주의의무를 위반한 과실이 있는가?

답변: 긍정","{'case_no': '2004다4638', 'category': '민사', 'court': '대법원', 'date': '2004-10-15', 'reference_court_case': '', 'reference_rules': '[1] 민법 제750조 [2] 민법 제249조', 'subcategory': '손해배상', 'score': 0.469660103}",0.38602827908343973,0.6416666666666666,0.2,0.45075223477981513,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 대법원 2006. 11. 24. 선고 2005다39594 판결

사건: 소유권이전등기

내용: 계약이 성립하기 위하여는 당사자 사이에 의사의 합치가 있을 것이 요구되고 이러한 의사의 합치는 당해 계약의 내용을 이루는 모든 사항에 관하여 있어야 하는 것은 아니나 그 본질적 사항이나 중요 사항에 관하여는 구체적으로 의사의 합치가 있거나 적어도 장래 구체적으로 특정할 수 있는 기준과 방법 등에 관한 합의는 있어야 한다. 한편, 매매계약은 당사자 일방이 재산권을 상대방에게 이전할 것을 약정하고 상대방이 그 대금을 지급할 것을 약정하는 계약으로 매도인이 재산권을 이전하는 것과 매수인이 그 대가로서 금원을 지급하는 것에 관하여 쌍방 당사자의 합의가 이루어짐으로써 성립하는 것이다.

질문: 부동산 매매에 관한 가계약서 작성 당시 매매목적물과 매매대금 등이 특정되고 중도금 지급방법에 관한 합의가 있었다면 그 가계약서에 하자가 있고 후에 정식계약서가 체결되지 않았다 하더라도 매매계약은 성립하였다고 볼 수 있는가?

답변: 긍정","{'case_no': '2005다39594', 'category': '민사', 'court': '대법원', 'date': '2006-11-24', 'reference_court_case': '[1] 대법원 1993. 6. 8. 선고 92다49447 판결(공1993하, 1999), 대법원 1996. 4. 26. 선고 94다34432 판결(공1996상, 1667), 대법원 1997. 1. 24. 선고 96다26176 판결(공1997상, 632), 대법원 2001. 3. 23. 선고 2000다51650 판결(공2001상, 966) [3] 대법원 1993. 5. 25. 선고 93다1114 판결(공1993하, 1854), 대법원 1994. 5. 13. 선고 93다56954 판결(공1994상, 1677), 대법원 1997. 6. 27. 선고 97다9369 판결(공1997하, 2345), 대법원 2002. 11. 26. 선고 2002다46492 판결(공2003상, 215)', 'reference_rules': '[1] 민법 제105조 [2] 민법 제105조, 제568조 [3] 민법 제565조 제1항 [4] 민법 제565조 제1항', 'subcategory': '소유권이전등기', 'score': 0.456027687}",0.4400786824390406,0.5616666666666666,0.4,0.4777774364576155,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 서울남부지방법원 2013. 6. 18. 선고 2012가합9912 판결 : 확정

사건: 손해배상등

내용: 부동산중개업무에 종사하는 사람은 부동산거래에 관해서 전문적인 지식과 경험을 가진 전문가이고, 부동산중개업자에게 부동산매매에 관한 중개행위를 의뢰하는 사람은 이러한 부동산중개업자의 지식과 경험을 신뢰하여 부동산중개를 의뢰하는 것이 일반적이다. 부동산중개업자는 의뢰인에 대하여 중개계약에 따른 선량한 관리자로서의 주의의무를 부담함은 물론 그 중개행위를 할 때 목적부동산의 하자나 권리자의 진위 등에 관하여 조사하고 이를 확인하는 등 매수인으로 하여금 예상 밖의 손해를 입지 않도록 충분히 유의해야 할 주의의무가 있다. 더욱이 부동산을 이중으로 양도하거나 소유권이전등기에 필요한 서류를 위조하여 매매대금을 편취하는 경우도 적지 않은데, 이러한 경우에는 일반적으로 타인의 등기부등본, 주민등록증 등을 부정하게 입수하여 부동산소유자의 인감이나 인감증명서 등을 위조하는 등 범행이 매우 교묘하게 짜 맞추어져 있으므로 그와 같은 행위를 알아차리기도 어렵다. 따라서 부동산의 매매 중개의뢰를 받는 중개업자가 소유자라고 하는 사람을 잘 모르는 경우에는, 소유권의 귀속에 관해 의문을 품을 여지가 없는 특별한 사정이 없는 한, 소유자라고 하는 사람의 주민등록증 등을 조사하거나 확인하는 것만으로는 충분하지 않다. 이러한 경우에 부동산중개업자는 등기필증 등 부동산 소유권이전등기에 필요한 서류를 확인하고 소유자의 주거지나 근무지 등에 연락하거나 그곳에 가서 확인하는 등으로 소유권의 유무를 조사하고 확인하여야 한다. 만일 부동산중개업자가 이러한 주의의무를 다하지 않은 결과 의뢰인에게 손해를 입게 한 때에는 채무불이행에 기한 손해배상책임이 있다고 볼 수 있다. 이와 같은 법리는 중개수수료를 받고 부동산중개업무를 하는 사람에 적용되는 것으로, 공인중개사 자격이 있는지 여부와는 상관없다.

질문: 부동산 매매 중개의뢰를 받은 중개업자가 소유자를 잘 모르는 경우, 소유자의 주민등록증 등을 조사","{'case_no': '2012가합9912', 'category': '민사', 'court': '서울남부지방법원', 'date': '2013-06-18', 'reference_court_case': '', 'reference_rules': '[1] 민법 제390조, 제681조, 공인중개사의 업무 및 부동산 거래신고에 관한 법률 제25조, 제25조의2, 제29조, 제30조 제1항 [2] 민법 제390조, 제681조, 공인중개사의 업무 및 부동산 거래신고에 관한 법률 제25조, 제25조의2, 제29조, 제30조 제1항', 'subcategory': '손해배상', 'score': 0.452879488}",0.43554872447350146,0.5083333333333333,0.2,0.4278934098557984,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 대법원 2007. 12. 27. 선고 2007도5030 판결

사건: 업무방해·사기미수

내용: 부동산 매매계약에 있어서 매수인이 잔대금 지급기일까지 그 대금을 지급하지 못하면 그 계약이 자동적으로 해제된다는 취지의 약정이 있더라도 매도인이 이행의 제공을 하여 매수인을 이행지체에 빠뜨리지 않는 한 그 약정기일의 도과 사실만으로는 매매계약이 자동해제된 것으로 볼 수 없으나, 매수인이 수회에 걸친 채무불이행에 대하여 잔금 지급기일의 연기를 요청하면서 새로운 약정기일까지는 반드시 계약을 이행할 것을 확약하고 불이행시에는 매매계약이 자동적으로 해제되는 것을 감수하겠다는 내용의 약정을 한 특별한 사정이 있다면, 매수인이 잔금 지급기일까지 잔금을 지급하지 아니함으로써 그 매매계약은 자동적으로 실효된다.

질문: 부동산 매매계약에서 잔대금 미지급시 자동해제된다는 특약은 무효인가?

답변: 긍정","{'case_no': '2007도5030', 'category': '형사A(생활형)', 'court': '대법원', 'date': '2007-12-27', 'reference_court_case': '[1] 대법원 1992. 10. 27. 선고 91다32022 판결(공1992, 3240), 대법원 1994. 9. 9. 선고 94다8600 판결(공1994하, 2613), 대법원 1996. 3. 8. 선고 95다55467 판결(공1996상, 1223) [2] 대법원 2006. 4. 13. 선고 2003다45700 판결 [3] 대법원 2004. 3. 26. 선고 2003도7927 판결(공2004상, 762)', 'reference_rules': '[1] 민법 제544조 [2] 민법 제543조 [3] 형법 제314조 제1항 [4] 형법 제314조 제1항', 'subcategory': '업무방해', 'score': 0.443604}",0.39032829149592113,0.5586666666666666,0.4,0.45183081241462725,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 서울중앙지방법원 2008. 11. 20. 선고 2008가합50528 판결 : 항소

사건: 손해배상(기)

내용: 부동산중개업무에 종사하는 사람은 부동산거래에 관해서 전문적인 지식과 경험을 가진 전문가이고, 부동산중개업자에게 부동산매매에 관한 중개행위를 의뢰하는 사람은 이러한 부동산중개업자의 지식과 경험을 신뢰하여 부동산중개를 의뢰하는 것이 일반적이므로 부동산중개업자는 위탁자에 대하여 위임계약에 따른 선량한 관리자로서의 주의의무를 부담함은 물론 그 중개행위를 함에 있어서는 목적부동산의 하자나 권리자의 진위 등에 관해서 조사하고 이를 확인하는 등 매수인으로 하여금 예상 밖의 손해를 입지 않도록 충분히 유의해야 할 업무상의 일반적인 주의의무가 있다. 더욱이 소유자를 사칭하는 사람과 사이의 매매 등에 의해 대금을 편취당하는 사안도 현실적으로 적지 않고, 이와 같은 사안에서는 일반적으로 타인의 등기부등본, 주민등록증 등을 부정으로 입수하여 부동산소유자의 인감이나 인감증명서 등을 위조하는 등 범행이 매우 교묘하게 짜 맞추어지므로 그와 같은 행위를 간파하기 곤란하다. 그러므로 그 서류 등에 형식적인 불비가 없다거나 사칭자의 언동에 현혹되어서는 아니 되므로 부동산중개업자가 부동산의 소유자라고 칭하는 사람으로부터 부동산의 매도의뢰를 받는 경우에 자칭 소유자와 전혀 면식이 없는 때에는 자칭 소유자라는 사람의 주민등록증 등의 서류를 조사하거나 확인하는 것만으로는 충분하지 않고, 소유권의 귀속에 관해 의문을 품을 여지가 없는 특별한 사정이 없는 한 등기권리증을 확인하거나 소유자의 주거지나 근무지 등에 연락하거나 그곳에 가서 확인하는 등으로 소유권의 유무를 조사하고 확인하여야 한다. 따라서 이러한 주의의무를 다하지 않아 그 결과 위탁자에게 손해를 입게 한 때에는 불법행위로서 그 손해를 배상할 책임이 있다고 해석함이 상당하다.

질문: 부동산중개업자 등이 부동산거래를 중개함에 있어 매도의뢰인이 진정한 소유자와 동일인인지 여부에 관한 조사·확인의무를 다하지 아니하여 권한없는 매","{'case_no': '2008가합50528', 'category': '기업', 'court': '서울중앙지방법원', 'date': '2008-11-20', 'reference_court_case': '[1] 대법원 1993. 5. 11. 선고 92다55350 판결(공1993하, 1684), 대법원 2007. 11. 15. 선고 2007다44156 판결', 'reference_rules': '[1] 공인중개사의 업무 및 부동산 거래신고에 관한 법률 제25조 제1항, 제29조 제1항 / 민법 제681조, 제750조 [2] 공인중개사의 업무 및 부동산 거래신고에 관한 법률 제25조 제1항, 제29조 제1항 / 민법 제681조, 제750조', 'subcategory': '손해배상', 'score': 0.43013078}",0.4237637388524538,0.47333333333333333,0.4,0.43807234561670305,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 대법원 2022. 11. 30. 선고 2022다255614 판결

사건: 소유권이전등기

내용: 부동산 매매계약에서 매수인이 잔대금 지급기일까지 그 대금을 지급하지 못하면 계약이 자동적으로 해제된다는 취지의 약정이 있더라도 매도인이 이행의 제공을 하여 매수인을 이행지체에 빠뜨리지 않는 한 지급기일의 도과사실만으로는 매매계약이 자동해제된 것으로 볼 수 없다. 다만 매도인이 소유권이전등기에 필요한 서류를 갖추었는지 여부를 묻지 않고 매수인의 지급기일 도과사실 자체만으로 계약을 실효시키기로 특약을 하였다거나, 매수인이 수회에 걸친 채무불이행에 대하여 책임을 느끼고 잔금 지급기일의 연기를 요청하면서 새로운 약정기일까지는 반드시 계약을 이행할 것을 확약하고 불이행 시에는 매매계약이 자동적으로 해제되는 것을 감수하겠다는 내용의 약정을 하였다고 볼 특별한 사정이 있다면, 매수인이 잔금 지급기일까지 잔금을 지급하지 않음으로써 그 매매계약은 자동적으로 실효된다.

질문: 부동산 매매계약에서 매수인이 잔대금 지급기일까지 대금을 지급하지 못하면 계약이 자동적으로 해제된다는 취지의 약정을 한 경우, 지급기일의 도과사실만으로 매매계약이 자동해제된 것으로 볼 수 있는가?

답변: 불명","{'case_no': '2022다255614', 'category': '민사', 'court': '대법원', 'date': '2022-11-30', 'reference_court_case': '[1] 대법원 1992. 10. 27. 선고 91다32022 판결(공1992, 3240), 대법원 1993. 12. 28. 선고 93다777 판결(공1994상, 509), 대법원 2020. 12. 24. 선고 2018다256023 판결', 'reference_rules': '[1] 민법 제544조 [2] 민법 제544조', 'subcategory': '소유권이전등기', 'score': 0.427417397}",0.3981587309338406,0.6416666666666666,0.4,0.4853888892764442,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
부동산 매매계약 시 주의사항은?,"제목: 서울고등법원 2014. 6. 25. 선고 2013나79810 판결 : 확정

사건: 손해배상(기)

내용: 부동산중개업자와 중개의뢰인의 법률관계는 민법상의 위임관계와 같으므로, 중개업자는 중개의뢰의 본지에 따라 선량한 관리자의 주의로 의뢰받은 중개업무를 처리할 의무가 있을 뿐 아니라, 구 공인중개사의 업무 및 부동산 거래신고에 관한 법률(2014. 1. 28. 법률 제12374호로 개정되기 전의 것) 제29조 제1항에 의하여 신의와 성실로써 공정하게 중개 관련 업무를 수행하여야 할 의무가 있다. 또한, 같은 법 제25조 제1항은 중개의뢰를 받은 중개업자는 중개대상물의 권리관계 등을 확인하여 중개의뢰인에게 설명할 의무가 있음을 명시하고 있는바, 그 권리관계에는 중개대상물의 권리자에 관한 사항도 포함되므로, 중개업자는 선량한 관리자의 주의와 신의성실로써 매도 등 처분을 하려는 자가 진정한 권리자인지를 조사·확인할 의무가 있다. 따라서 부동산중개업자가 대리인에 의하여 체결되는 계약을 중개하는 경우 대리인이 진정한 대리인인지도 확인할 주의의무가 있다.

질문: 부동산중개업자가 대리인에 의하여 체결되는 계약을 중개하는 경우, 대리인이 진정한 대리인인지 확인할 주의의무가 있는가?

답변: 긍정","{'case_no': '2013나79810', 'category': '기업', 'court': '서울고등법원', 'date': '2014-06-25', 'reference_court_case': '[1] 대법원 2007. 11. 15. 선고 2007다44156 판결', 'reference_rules': '[1] 구 공인중개사의 업무 및 부동산 거래신고에 관한 법률(2014. 1. 28. 법률 제12374호로 개정되기 전의 것) 제25조 제1항(현행공인중개사법 제25조 제1항 참조), 제29조 제1항(현행공인중개사법 제29조 제1항 참조) / 민법 제681조 [2] 구 공인중개사의 업무 및 부동산 거래신고에 관한 법률(2014. 1. 28. 법률 제12374호로 개정되기 전의 것) 제25조 제1항(현행공인중개사법 제25조 제1항 참조), 제29조 제1항(현행공인중개사법 제29조 제1항 참조), 제30조 제1항(현행공인중개사법 제30조 제1항 참조) / 민법 제681조', 'subcategory': '손해배상', 'score': 0.426550329}",0.41078902893991315,0.5083333333333333,0.4,0.4440849906604328,"{'semantic': 0.7, 'keyword': 0.5, 'metadata': 0.2}"
